UC Riverside,Marquette,11.5
UC Irvine,Marquette,14.5
Long Beach State,Marquette,0.857142857143
CS Northridge,Marquette,6.0
Brown,Marquette,4.0
Harvard,Marquette,8.5
Penn,Marquette,12.25
Yale,Marquette,1.33333333333
Tulane,Marquette,2.0
Tulsa,Marquette,6.33333333333
Houston,Marquette,6.5
Cincinnati,Marquette,7.33333333333
Connecticut,Marquette,7.0
Temple,Marquette,10.25
South Florida,Marquette,8.75
Seton Hall,Marquette,1.18181818182
Creighton,Marquette,1.02777777778
Villanova,Marquette,8.28571428571
St John's,Marquette,1.62857142857
Butler,Marquette,3.8
Providence,Marquette,4.72222222222
Georgetown,Marquette,4.82051282051
Kennesaw State,DePaul,6.0
Lipscomb,DePaul,2.5
Florida Gulf Coast,DePaul,6.8
UC Riverside,DePaul,4.25
UC Davis,DePaul,14.0
UC Santa Barbara,DePaul,9.5
UC Irvine,DePaul,5.5
Long Beach State,DePaul,3.28571428571
Hawaii,DePaul,8.5
Dartmouth,DePaul,4.0
Columbia,DePaul,11.0
Brown,DePaul,16.0
Penn,DePaul,5.0
Yale,DePaul,8.6
Tulane,DePaul,7.0
Tulsa,DePaul,7.75
Cincinnati,DePaul,2.66666666667
UCF,DePaul,6.0
Connecticut,DePaul,14.0
SMU,DePaul,10.0
Temple,DePaul,6.6
South Florida,DePaul,12.3333333333
Seton Hall,DePaul,1.60526315789
Creighton,DePaul,0.0571428571429
Villanova,DePaul,9.78947368421
St John's,DePaul,2.29411764706
Butler,DePaul,4.4
Providence,DePaul,2.54285714286
Georgetown,DePaul,5.02777777778
Marquette,DePaul,0.657142857143
Kennesaw State,Xavier,10.5714285714
Stetson,Xavier,17.3333333333
Northern Kentucky,Xavier,10.0
North Florida,Xavier,2.4
Lipscomb,Xavier,12.0
South Carolina Upstate,Xavier,7.5
Jacksonville,Xavier,13.25
Cal State Fullerton,Xavier,12.25
UC Riverside,Xavier,6.5
UC Davis,Xavier,1.75
UC Santa Barbara,Xavier,5.88888888889
UC Irvine,Xavier,6.25
Long Beach State,Xavier,11.0
Cal Poly,Xavier,2.25
